seller_id,total_transactions,successful_transactions,avg_rating,rating_count,refund_rate,complaint_count,account_age_days,late_delivery_rate,average_response_time_hours,inventory_count,price_variance_index,review_sentiment_score,fraud_flag_history,chargeback_rate,verification_status,success_rate,complaint_ratio,trust_label,trust_score
4530,4617,3206,3.64,2864,0.32,90,870,0.054,49.92,9738,0.023,-0.109,2,0.168,1,0.6943902967,0.01949317739,0,121.38
4531,4055,4038,2.62,724,0.086,59,2457,0.278,71.5,180,0.028,0.366,2,0.154,0,0.9958076449,0.01454993835,0,108.27
4532,3613,3534,4.27,1937,0.105,30,873,0.234,65.2,5029,0.716,-0.058,0,0.008,0,0.9781345143,0.008303349017,0,134.04
4533,972,942,4.41,3234,0.096,2,1915,0.342,37.98,4234,0.931,-0.715,3,0.03,1,0.9691358025,0.002057613169,0,132.22
4534,4282,526,3.66,119,0.354,34,2379,0.302,49.13,2737,0.632,-0.456,4,0.063,1,0.1228397945,0.007940214853,0,100.84
4535,4512,1493,3.47,843,0.31,87,679,0.062,38.77,2118,0.727,-0.865,1,0.17,0,0.3308953901,0.01928191489,0,96.05
4536,3009,3009,2.34,275,0.03,51,1470,0.33,31.87,9860,0.824,-0.119,2,0.175,0,1,0.01694915254,0,99.41
4537,233,233,2.25,1406,0.333,70,1923,0.304,43.76,9997,0.362,0.299,1,0.008,1,1,0.3004291845,0,111.62
4538,3408,523,3.02,3233,0.015,50,2886,0.266,28.44,6626,0.108,-0.513,1,0.065,1,0.1534624413,0.0146713615,0,102.7
4539,1448,1448,2.93,2041,0.101,55,1331,0.201,20.89,2795,0.933,-0.019,4,0.17,1,1,0.03798342541,0,115.54
4540,2846,1722,4.86,985,0.368,98,2416,0.477,51.1,406,0.939,-0.082,0,0.05,1,0.605059733,0.03443429375,0,138.39
4541,586,586,4.35,1628,0.346,20,1512,0.425,62.91,9005,0.442,0.067,4,0.195,1,1,0.03412969283,0,131.53
4542,1323,1323,3.98,964,0.313,0,1755,0.293,21.45,8041,0.217,-0.631,0,0.098,0,1,0,0,119.79
4543,3017,688,3.55,3496,0.183,52,1384,0.003,51.19,3014,0.892,0.068,3,0.187,0,0.2280411004,0.01723566457,0,102.85
4544,3099,3099,2.5,2964,0.129,5,1323,0.216,31.82,7774,0.708,-0.272,1,0.086,1,1,0.001613423685,0,112.82
4545,1146,1146,4.94,1679,0.353,97,2743,0.35,22.45,8856,0.008,-0.428,2,0.065,1,1,0.08464223386,0,141.38
4546,1355,579,3.13,1359,0.263,81,1225,0.059,45.1,7654,0.108,0.172,1,0.072,0,0.4273062731,0.05977859779,0,104.96
4547,965,672,2.32,2729,0.118,61,433,0.203,67.7,8469,0.983,-0.704,4,0.177,1,0.696373057,0.06321243523,0,93.12
4548,3131,3131,3.48,1584,0.185,88,1521,0.096,25.97,1102,0.038,0.801,0,0.066,0,1,0.02810603641,0,130.82
4549,4297,237,4.62,2233,0.353,78,2324,0.169,54.92,9670,0.283,0.87,3,0.134,1,0.05515475913,0.01815219921,0,129.78
4550,1078,1078,4.66,2582,0.361,46,1576,0.013,23.34,9523,0.548,0.321,3,0.094,1,1,0.0426716141,0,145.62
4551,2027,2027,2.03,3396,0.264,95,2636,0.063,58.07,1507,0.184,-0.394,0,0.188,0,1,0.04686729156,0,95.04
4552,3404,1913,4.66,3148,0.293,49,2855,0.227,54.96,7337,0.232,0.252,0,0.032,0,0.5619858989,0.01439482961,0,131.67
4553,2561,2561,2.81,3009,0.016,81,1882,0.449,55.36,5003,0.353,0.203,0,0.086,1,1,0.03162827021,0,123.59
4554,320,320,2.12,3841,0.242,30,140,0.245,71.84,3089,0.27,-0.217,3,0.025,0,1,0.09375,0,92.3
4555,1236,791,4.54,3634,0.276,63,842,0.227,10.98,9956,0.803,-0.426,1,0.116,0,0.6399676375,0.05097087379,0,122.07
4556,4605,219,4.59,3265,0.008,28,959,0.394,28.61,9710,0.5,-0.663,1,0.081,0,0.04755700326,0.006080347448,0,111.3
4557,4250,785,3.79,1068,0.338,14,915,0.134,45.79,9023,0.279,-0.565,3,0.012,1,0.1847058824,0.003294117647,0,107.36
4558,3814,1476,3.72,1967,0.371,57,938,0.048,42.92,2145,0.313,0.306,2,0.17,1,0.3869952805,0.0149449397,0,119.85
4559,2448,1693,4.44,2562,0.095,22,2868,0.105,56.42,1174,0.04,0.772,4,0.075,0,0.6915849673,0.008986928105,0,131.93
4560,4579,1865,4.36,858,0.338,37,2369,0.396,4.33,2582,0.049,-0.23,3,0.099,1,0.407294169,0.008080366892,0,120.23
4561,4285,4258,4.67,972,0.266,40,2012,0.339,51.06,4931,0.718,-0.756,2,0.082,0,0.9936989498,0.009334889148,0,125.16
4562,4232,4180,3.66,1835,0.232,74,204,0.046,53.38,4680,0.113,-0.974,4,0.098,0,0.9877126654,0.01748582231,0,106.99
4563,1761,1761,4.9,3157,0.337,14,2186,0.334,5.34,696,0.476,-0.188,1,0.003,0,1,0.007950028393,0,136.2
4564,2280,2280,4.99,2529,0.114,86,1393,0.466,39.25,9176,0.842,-0.535,0,0.163,0,1,0.03771929825,0,136.5
4565,178,178,2.35,3663,0.316,2,2925,0.022,18.39,8707,0.368,-0.355,4,0.066,0,1,0.01123595506,0,93.08
4566,1319,1319,4.55,3827,0.126,82,1067,0.308,57.92,1780,0.346,-0.517,0,0.145,1,1,0.06216830933,0,141.66
4567,3722,1719,3.5,2580,0.315,0,2770,0.19,4.52,83,0.873,0.328,2,0.013,1,0.4618484686,0,0,119.26
4568,1651,1346,3.16,2937,0.18,87,2120,0.251,11.38,4911,0.865,0.277,3,0.105,1,0.8152634767,0.05269533616,0,119.22
4569,4815,3216,3.84,3364,0.047,74,490,0.264,8.42,590,0.88,0.825,3,0.182,1,0.6679127726,0.01536863967,0,133.04
4570,4020,4020,2.17,3897,0.153,93,2782,0.386,5.63,8424,0.572,0.399,0,0.08,0,1,0.02313432836,0,104.58
4571,4294,4294,3.52,3617,0.093,10,178,0.279,43.61,906,0.952,-0.67,4,0.039,1,1,0.002328830927,0,118.52
4572,4997,1175,4.61,2331,0.04,59,367,0.297,62.67,2443,0.819,0.503,4,0.02,0,0.2351410847,0.01180708425,0,122.11
4573,677,677,2.64,3620,0.044,64,1032,0.166,37.28,3962,0.416,-0.637,2,0.172,0,1,0.09453471196,0,100.19
4574,3847,590,3.28,2111,0.312,75,2301,0.063,15.95,7462,0.63,0.117,3,0.048,0,0.1533662594,0.01949571094,0,96.65
4575,2094,1942,4.82,3136,0.353,3,1163,0.341,25.41,2179,0.122,-0.846,0,0.195,1,0.9274116523,0.001432664756,0,136.73
4576,3602,1894,3.29,897,0.371,24,383,0,26.59,8934,0.551,-0.905,1,0.05,1,0.5258189895,0.006662965019,0,107.75
4577,2391,326,3.08,754,0.342,71,1137,0.164,33.07,1474,0.263,-0.072,3,0.096,0,0.1363446257,0.02969468841,0,89.48
4578,3264,2439,3.32,2334,0.332,78,2632,0.109,30.86,832,0.284,-0.79,3,0.092,1,0.7472426471,0.02389705882,0,108.85
4579,299,299,3.56,3524,0.028,42,2143,0.194,48.65,8658,0.126,-0.387,2,0.012,1,1,0.1404682274,0,128.05
4580,2975,1491,3.9,2940,0.316,93,1944,0.156,25.13,2149,0.358,-0.322,3,0.106,0,0.5011764706,0.0312605042,0,106.94
4581,1024,1024,4.4,1451,0.313,39,2698,0.352,48.07,4691,0.481,0.539,2,0.135,1,1,0.0380859375,0,142.83
4582,1375,1375,3.36,2689,0.053,95,1139,0.13,39.82,8515,0.6,-0.335,2,0.148,1,1,0.06909090909,0,124.48
4583,1033,1024,4.45,1258,0.265,98,113,0.28,4.44,2659,0.305,-0.011,1,0.105,1,0.9912875121,0.09486931268,0,141.64
4584,938,37,3.6,2627,0.181,84,2007,0.228,66.3,5099,0.792,0.545,4,0.163,0,0.039445629,0.08955223881,0,100.61
4585,2987,2621,3.02,3336,0.36,94,256,0.401,13.63,3889,0.521,-0.59,3,0.15,0,0.8774690325,0.03146970204,0,95.04
4586,2167,2167,3.97,185,0.278,99,2969,0.214,33.06,7063,0.638,0.61,2,0.039,1,1,0.04568527919,0,139.95
4587,2722,2722,4.15,575,0.38,90,1042,0.432,68.28,1499,0.278,0.664,2,0.08,1,1,0.03306392359,0,139.07
4588,1376,1376,3.67,3227,0.042,43,49,0,18.56,1674,0.814,0.978,4,0.029,1,1,0.03125,0,140.91
4589,520,520,2.17,2828,0.016,71,2832,0.302,2.57,2542,0.624,-0.112,4,0.027,1,1,0.1365384615,0,104.9
4590,2037,2037,2.51,1697,0.389,58,1496,0.005,35.79,665,0.862,-0.259,2,0.142,1,1,0.02847324497,0,108.76
4591,140,140,2.86,1418,0.032,22,299,0.357,16.9,3728,0.16,0.404,3,0.106,1,1,0.1571428571,0,120.83
4592,579,579,2.85,271,0.154,61,2483,0.117,42.32,3992,0.381,-0.884,3,0.12,0,1,0.1053540587,0,98.23
4593,4806,1148,4.02,540,0.26,22,1561,0.19,59.01,2684,0.113,-0.92,3,0.146,1,0.2388680816,0.004577611319,0,107.62
4594,4109,582,2.06,1887,0.352,57,333,0.19,37.3,7454,0.216,-0.33,4,0.055,0,0.1416403018,0.01387198832,0,69.7
4595,4884,690,4.27,1404,0.102,54,1338,0.423,46.8,6219,0.395,0.459,3,0.08,1,0.1412776413,0.01105651106,0,123.91
4596,2823,745,2.8,1716,0.012,32,839,0.051,48.3,7876,0.895,-0.767,3,0.121,0,0.2639036486,0.01133545873,0,86.71
4597,1736,1736,2.93,2948,0.209,76,1082,0.333,59.26,4025,0.557,0.271,3,0.019,0,1,0.04377880184,0,109
4598,241,241,3.58,3985,0.188,62,2468,0.491,49.84,5986,0.33,-0.461,4,0.167,0,1,0.2572614108,0,106.69
4599,2036,2036,2.65,1230,0.123,59,1962,0.011,70.31,210,0.747,0.303,0,0.069,1,1,0.028978389,0,125.14
4600,3673,3673,4.65,957,0.35,98,2070,0.483,33.39,6621,0.02,-0.086,0,0.132,0,1,0.02668118704,0,132.49
4601,2235,2235,2.26,594,0.3,60,938,0.009,4.57,8339,0.37,-0.77,3,0.199,0,1,0.02684563758,0,88.62
4602,4490,1488,3.33,2872,0.343,79,171,0.421,28.98,1085,0.601,-0.505,0,0.095,0,0.331403118,0.01759465479,0,96.22
4603,1058,1058,4.55,1630,0.065,75,2723,0.481,60.63,1758,0.583,-0.561,3,0.043,0,1,0.07088846881,0,125.43
4604,3833,884,3.85,3365,0.277,60,1709,0.497,10.45,1485,0.608,-0.671,4,0.043,1,0.2306287503,0.01565353509,0,103.1
4605,4348,4348,2.88,2359,0.39,94,838,0.23,53.25,6955,0.212,-0.063,3,0.012,0,1,0.02161913523,0,103.3
4606,4718,3567,3.26,1165,0.245,68,977,0.433,39.03,4967,0.337,0.909,1,0.153,0,0.7560406952,0.01441288682,0,116.58
4607,4337,1927,4.12,3201,0.069,88,2322,0.061,64.95,3914,0.932,0.316,2,0.059,0,0.4443163477,0.0202905234,0,122.61
4608,2102,302,4.92,1761,0.398,20,795,0.213,52.91,458,0.974,0.672,4,0.035,0,0.1436726927,0.009514747859,0,121.94
4609,3358,3358,4.68,3217,0.211,2,2953,0.154,47.9,78,0.312,0.962,1,0.143,0,1,0.0005955926147,0,146.68
4610,1766,1302,3.03,2685,0.336,47,2989,0.198,63.97,7106,0.645,0.081,1,0.062,1,0.7372593431,0.02661381653,0,116.37
4611,360,360,4.99,2630,0.06,9,949,0.351,65.48,4918,0.241,-0.524,2,0.12,0,1,0.025,0,135
4612,4588,4049,2.01,2586,0.266,86,968,0.044,28.33,7379,0.369,0.856,1,0.084,1,0.8825196164,0.018744551,0,114.09
4613,1310,845,2.08,2091,0.365,80,2526,0.499,66.88,7751,0.792,0.398,2,0.067,1,0.6450381679,0.06106870229,0,97.95
4614,3982,3982,4.47,541,0.213,41,2343,0.318,4.88,1200,0.501,0.918,3,0.098,0,1,0.0102963335,0,137.88
4615,3318,952,2.6,1241,0.115,98,1292,0.437,55.14,1750,0.85,0.302,4,0.063,1,0.2869198312,0.02953586498,0,98.03
4616,634,634,2.18,2003,0.051,88,2327,0.415,24.89,3202,0.629,0.55,4,0.174,1,1,0.1388012618,0,108.54
4617,2849,2849,2.71,1707,0.118,65,984,0.383,35.61,3902,0.629,0.781,4,0.015,0,1,0.02281502282,0,109.71
4618,409,409,3.28,3380,0.142,90,1344,0.02,60.34,8298,0.034,0.518,2,0.006,0,1,0.2200488998,0,122.99
4619,2916,2916,4.19,1555,0.284,45,572,0.258,46.23,9716,0.75,0.125,2,0.081,0,1,0.01543209877,0,127.45
4620,2061,2061,3.87,3175,0.071,8,2709,0.164,33.48,6053,0.978,-0.056,1,0.035,1,1,0.003881610869,0,137.44
4621,4989,2752,2.71,1447,0.042,48,1132,0.056,12.64,1086,0.473,0.647,4,0.149,0,0.5516135498,0.009621166566,0,102.47
4622,4056,4056,3.51,380,0.155,3,2984,0.171,67.69,18,0.159,0.544,1,0.071,1,1,0.0007396449704,0,136.35
4623,1675,1675,4.78,418,0.183,59,2598,0.322,24.61,260,0.977,-0.267,3,0.052,0,1,0.0352238806,0,131.55
4624,2814,2814,4.45,1416,0.251,89,2961,0.115,8.18,8561,0.29,-0.003,1,0.072,0,1,0.0316275764,0,134.08
4625,940,940,2.97,3522,0.283,95,2811,0.222,41.05,2406,0.409,0.27,4,0.044,1,1,0.1010638298,0,117.35
4626,781,781,4.95,1911,0.356,28,173,0.202,29.85,133,0.077,-0.943,2,0.06,0,1,0.03585147247,0,127.86
4627,4011,3122,4.13,1480,0.116,85,2642,0.026,42.93,9030,0.111,-0.505,1,0.114,1,0.7783595113,0.02119172276,0,132.33
4628,4751,2868,2.19,3700,0.211,46,1229,0.314,17.58,9636,0.217,-0.5,1,0.173,1,0.6036623869,0.009682172174,0,94.89
4629,2554,1696,2.11,626,0.146,76,2147,0.309,27.89,7682,0.548,0.766,2,0.074,0,0.6640563821,0.02975724354,0,97.57
4630,664,664,2.51,80,0.001,86,2710,0.483,70.05,2087,0.558,-0.337,2,0.064,1,1,0.1295180723,0,109.79
4631,3856,2225,4.18,93,0.232,62,2966,0.149,67.49,9317,0.606,0.09,4,0.156,0,0.5770228216,0.01607883817,0,115.61
4632,1769,1414,2.55,2266,0.326,30,2878,0.209,62.37,605,0.584,0.663,3,0.004,0,0.7993216507,0.01695873375,0,102.85
4633,4819,4433,3.53,268,0.015,50,2257,0.202,56.32,3096,0.495,-0.481,4,0.06,0,0.9199003943,0.0103755966,0,110.69
4634,1637,1637,2.28,3320,0.001,40,622,0.46,12.12,6974,0.802,-0.752,1,0.09,1,1,0.02443494197,0,104.16
4635,1661,1661,4.76,1335,0.291,35,596,0.204,34.15,1754,0.934,0.897,4,0.12,1,1,0.02107164359,0,149.77
4636,946,90,3.03,3313,0.274,39,720,0.221,52.68,32,0.27,0.409,4,0.031,1,0.09513742072,0.04122621564,0,101.81
4637,327,327,4.72,941,0.162,94,1163,0.126,19.59,8527,0.13,-0.646,2,0.087,0,1,0.2874617737,0,130.78
4638,4697,2320,4.83,2339,0.265,59,694,0.001,3.35,4982,0.425,0.639,3,0.113,0,0.4939322972,0.01256120928,0,132.6
4639,1686,502,2.02,403,0.381,14,2012,0.055,30.69,8164,0.026,0.574,3,0.102,0,0.2977461447,0.008303677343,0,83.71
4640,2208,988,3.39,2475,0.099,77,435,0.352,31.19,272,0.883,0.675,4,0.115,1,0.4474637681,0.03487318841,0,117.39
4641,2482,562,2.07,3287,0.098,98,1015,0.341,5.62,1595,0.24,-0.448,2,0.132,1,0.2264302981,0.03948428687,0,85.9
4642,3954,523,4.73,3345,0.074,87,2714,0.161,23.76,442,0.549,-0.103,2,0.076,0,0.1322711179,0.0220030349,0,120.09
4643,4906,111,3.56,1344,0.29,29,1446,0.237,66.13,8761,0.115,0.387,1,0.013,0,0.02262535671,0.00591112923,0,103.87
4644,3312,3000,2.22,2916,0.141,29,546,0.149,18.77,6321,0.553,-0.219,0,0.011,1,0.9057971014,0.008756038647,0,110.51
4645,1499,41,2.33,1939,0.395,26,879,0.365,41.41,9904,0.039,-0.86,1,0.172,1,0.02735156771,0.0173448966,0,78.6
4646,4550,4550,3.15,1730,0.286,39,1931,0.421,35.64,2498,0.769,-0.727,1,0.135,1,1,0.008571428571,0,113.13
4647,1282,791,4.82,635,0.147,77,937,0.45,62.21,5704,0.955,0.194,1,0.153,1,0.6170046802,0.0600624025,0,141.35
4648,4167,3215,4.08,3160,0.06,44,345,0.087,47.4,6081,0.307,-0.25,0,0.186,0,0.7715382769,0.01055915527,0,125.5
4649,727,55,4.6,1902,0.237,74,1315,0.348,12.25,223,0.258,-0.989,2,0.15,1,0.07565337001,0.1017881706,0,113.09
4650,2708,1836,3.1,3423,0.118,46,1537,0.482,11.14,9867,0.448,0.534,2,0.138,1,0.6779911374,0.01698670606,0,118.43
4651,2078,2078,2.13,1846,0.362,89,56,0.325,40.58,7033,0.62,-0.167,3,0.131,0,1,0.04282964389,0,89.29
4652,3808,3808,4.92,571,0.177,55,1548,0.175,4.3,7931,0.189,-0.372,3,0.052,0,1,0.01444327731,0,134.16
4653,4674,4674,2.05,2889,0.117,53,84,0.318,28.94,3488,0.803,0.427,4,0.191,0,1,0.01133932392,0,95.18
4654,2087,2087,4.84,3176,0.235,84,1964,0.344,29.33,2807,0.199,-0.09,4,0.108,0,1,0.04024916148,0,130.65
4655,2699,1555,3.11,1803,0.055,8,1885,0.199,14.94,9243,0.005,0.39,4,0.044,1,0.5761393109,0.002964060763,0,115.82
4656,706,706,2.03,950,0.225,64,278,0.052,22.37,2401,0.524,-0.974,3,0.042,0,1,0.09065155807,0,85.4
4657,215,215,4.07,3432,0.022,69,2350,0.303,24.43,5375,0.115,-0.981,3,0.163,1,1,0.3209302326,0,125.25
4658,4994,1085,4.94,2119,0.243,0,1831,0.401,1.83,9285,0.698,0.12,1,0.05,1,0.2172607129,0,0,134.49
4659,4641,1884,4.9,1175,0.212,85,2268,0.499,58.22,5771,0.167,0.964,2,0.008,1,0.4059469942,0.01831501832,0,144.01
4660,639,639,2.48,1875,0.208,12,2652,0.112,68.98,7226,0.817,-0.455,3,0.086,0,1,0.01877934272,0,96.55
4661,4574,3946,2.54,2791,0.274,37,886,0.35,21.54,1960,0.47,0.366,0,0.163,0,0.86270223,0.008089199825,0,104.77
4662,2871,2871,3.7,1901,0.018,44,1499,0.014,8.95,6833,0.566,-0.655,1,0.083,1,1,0.0153256705,0,130.71
4663,4308,2078,3.91,3192,0.184,39,1906,0.485,68.7,857,0.187,-0.377,0,0.161,1,0.482358403,0.009052924791,0,120.31
4664,1312,1312,4.22,1649,0.178,94,1555,0.006,53.58,5512,0.147,-0.844,0,0.165,0,1,0.07164634146,0,125.48
4665,121,121,2.54,1560,0.184,14,2693,0.179,64.27,7486,0.631,0.762,2,0.172,0,1,0.1157024793,0,110.45
4666,3566,3566,4.88,791,0.392,49,1446,0.038,26.62,4681,0.255,-0.379,0,0.118,1,1,0.01374088615,0,146.97
4667,4800,4211,3.92,1704,0.056,1,1824,0.31,35.37,8746,0.386,-0.539,0,0.14,0,0.8772916667,0.0002083333333,0,120.62
4668,3630,1529,4.54,3238,0.276,52,2750,0.17,67.05,4163,0.479,0.461,0,0.052,0,0.4212121212,0.01432506887,0,129.77
4669,318,318,3.62,2596,0.161,94,2760,0.366,33.63,2121,0.23,-0.601,0,0.02,1,1,0.2955974843,0,127.02
4670,1826,1826,3.24,606,0.205,25,138,0.243,48.72,2182,0.795,-0.519,1,0.107,0,1,0.01369112815,0,109.84
4671,2512,1233,4.93,2066,0.305,65,2729,0.21,51.04,8581,0.939,-0.793,1,0.002,1,0.490843949,0.02587579618,0,132.14
4672,1318,1318,3.75,2333,0.063,74,1010,0.174,60.44,9363,0.432,0.926,2,0.093,0,1,0.05614567527,0,132.9
4673,1065,1065,4.6,2284,0.305,32,2303,0.043,70.24,75,0.918,-0.505,2,0.02,1,1,0.03004694836,0,139.74
4674,2772,2772,4.86,2243,0.028,81,382,0.102,24.78,5308,0.883,0.991,0,0.022,1,1,0.02922077922,1,166.15
4675,1133,1133,4.03,2648,0.193,84,1457,0.32,18.57,807,0.166,-0.648,4,0.174,0,1,0.07413945278,0,113.14
4676,4151,4151,3.65,3297,0.297,58,1760,0.248,6.52,5300,0.173,-0.959,0,0.128,0,1,0.01397253674,0,111.94
4677,456,456,2.01,2490,0.077,94,2222,0.035,61.81,641,0.477,0.791,0,0.129,0,1,0.2061403509,0,110.26
4678,3126,1828,2.12,2626,0.308,25,1807,0.272,21.78,9569,0.526,0.16,2,0.081,1,0.5847728727,0.007997440819,0,97.95
4679,1035,1035,2.6,2713,0.067,93,2992,0.027,4.52,3268,0.341,-0.297,3,0.083,0,1,0.08985507246,0,102.93
4680,3653,174,2.56,365,0.32,20,1146,0.256,62.43,7111,0.313,0.027,2,0.061,1,0.04763208322,0.005474952094,0,92.65
4681,4535,3956,2.76,2900,0.188,48,2350,0.482,37.2,8428,0.431,-0.479,1,0.087,1,0.8723263506,0.01058434399,0,108.55
4682,759,759,2.91,2050,0.274,79,563,0.154,60.52,7443,0.69,0.27,2,0.117,0,1,0.1040843215,0,110.53
4683,2668,2668,3.08,401,0.367,70,1247,0.362,40.37,8393,0.084,0.233,3,0.037,1,1,0.02623688156,0,118.04
4684,4899,1855,3.26,588,0.163,85,2537,0.373,23.27,2809,0.711,-0.84,0,0.052,1,0.3786487038,0.01735047969,0,106.38
4685,1461,823,2.3,3356,0.093,70,2258,0.202,10.21,5735,0.926,0.821,3,0.099,1,0.5633127995,0.04791238877,0,108.57
4686,4671,1631,2.13,3575,0.347,65,1285,0.297,32.04,1159,0.764,-0.079,2,0.077,0,0.3491757654,0.01391564975,0,80.2
4687,1535,1535,4.02,1650,0.065,36,2009,0.236,2.88,3013,0.192,-0.61,4,0.164,0,1,0.02345276873,0,116.22
4688,3000,1140,3.61,3532,0.253,13,2106,0.142,43.77,3555,0.087,-0.385,1,0.164,0,0.38,0.004333333333,0,104.04
4689,4701,4083,3.33,2477,0.369,71,561,0.377,31.36,29,0.49,0.732,3,0.067,0,0.8685386088,0.01510316954,0,113.67
4690,2984,2984,3.9,2018,0.27,92,1974,0.351,11.05,8634,0.956,-0.234,2,0.09,0,1,0.0308310992,0,118.7
4691,4164,3993,4.48,1733,0.078,6,169,0.45,38.65,1009,0.819,0.124,0,0.195,0,0.9589337176,0.00144092219,0,135
4692,4720,812,3.28,173,0.061,37,2175,0.309,57.86,2668,0.563,0.895,2,0.165,0,0.1720338983,0.007838983051,0,106.94
4693,1053,1053,3.92,2836,0.101,44,291,0.194,70.21,2544,0.143,0.303,0,0.043,0,1,0.04178537512,0,132.94
4694,2516,1780,4.86,3644,0.157,21,48,0.357,38.44,4435,0.714,0.351,4,0.056,1,0.7074721781,0.008346581876,0,141.07
4695,2516,2516,4.52,647,0.064,43,2089,0.31,10.2,1700,0.813,-0.503,1,0.017,1,1,0.01709062003,0,141.54
4696,1988,1988,3.28,3673,0.319,80,2614,0.308,58.56,7484,0.935,0.337,3,0.136,0,1,0.04024144869,0,112.34
4697,1989,1989,3.93,3264,0.143,79,1578,0.425,50.4,6338,0.612,-0.212,2,0.063,1,1,0.03971845148,0,130.8
4698,1685,1685,2.53,3391,0.374,96,1518,0.455,68.73,8536,0.514,0.822,2,0.107,1,1,0.05697329377,0,115.94
4699,1748,1517,3.68,2074,0.337,34,2336,0.09,39,2563,0.619,-0.741,3,0.154,0,0.8678489703,0.01945080092,0,106.65
4700,4577,3905,4.94,2503,0.364,59,2101,0.157,26.35,2520,0.943,-0.429,0,0.167,0,0.8531789382,0.01289053965,0,133.17
4701,2141,2141,3.55,179,0.118,95,1061,0.325,69.36,6062,0.628,-0.868,1,0.065,0,1,0.04437178888,0,111.9
4702,1945,1945,4.78,3361,0.229,2,257,0.279,39.23,7148,0.258,-0.238,4,0.047,0,1,0.001028277635,0,129.62
4703,4290,3988,3.22,3994,0.129,66,405,0.326,2.13,1881,0.636,-0.703,3,0.17,0,0.9296037296,0.01538461538,0,101.97
4704,3448,3427,5,3897,0.103,71,1176,0.217,34.63,1614,0.88,0.69,1,0.076,0,0.9939095128,0.02059164733,0,150.3
4705,1123,103,3.74,349,0.243,94,1143,0.206,1.17,9758,0.567,0.85,2,0.164,0,0.09171861086,0.08370436331,0,110.09
4706,2452,1389,2.13,735,0.327,54,2301,0.059,53.38,7153,0.503,0.339,1,0.03,1,0.5664763458,0.0220228385,0,103.87
4707,4945,1121,3.76,3791,0.037,8,765,0.312,41.18,8990,0.733,-0.793,4,0.182,0,0.2266936299,0.001617795753,0,94.51
4708,3262,1971,2.82,3600,0.11,68,286,0.088,8.8,651,0.661,-0.317,1,0.097,1,0.6042305334,0.02084610668,0,110.71
4709,4087,3178,2.1,1943,0.082,27,2592,0.336,58.72,7312,0.057,0.929,2,0.034,1,0.7775874725,0.006606312699,0,112.41
4710,1201,1201,4.46,1044,0.319,14,862,0.484,39.09,7380,0.725,-0.727,4,0.107,0,1,0.01165695254,0,115.94
4711,2495,1274,2.83,3605,0.373,90,1836,0.128,9.1,3116,0.408,0.113,4,0.174,0,0.5106212425,0.03607214429,0,92.18
4712,2006,1315,4.39,1655,0.032,30,730,0.071,12.36,9653,0.941,-0.294,4,0.078,1,0.6555333998,0.0149551346,0,131.05
4713,4608,4535,2.86,142,0.152,58,940,0.012,59.37,2999,0.971,0.998,2,0.036,0,0.9841579861,0.01258680556,0,120.8
4714,3957,3066,2.58,2958,0.366,81,728,0.189,26.24,4928,0.449,-0.429,0,0.115,1,0.7748294162,0.02047005307,0,106.38
4715,857,800,4.92,2697,0.138,53,467,0.107,59.3,4313,0.969,-0.904,2,0.167,1,0.9334889148,0.06184364061,0,139.62
4716,236,236,3.08,3229,0.285,67,1753,0.246,5.93,9080,0.311,0.404,0,0.024,1,1,0.2838983051,0,128.27
4717,4877,103,3.8,3647,0.04,84,2114,0.262,18.31,7752,0.683,-0.347,0,0.008,1,0.0211195407,0.0172237031,0,115.65
4718,4574,1690,3.83,832,0.178,46,1714,0.175,55.29,2399,0.075,0.315,2,0.011,1,0.3694796677,0.01005684303,0,124.46
4719,1357,1357,3.68,963,0.201,41,2183,0.375,46.56,1622,0.145,-0.791,1,0.046,0,1,0.03021370671,0,113.06
4720,2334,849,4.74,2136,0.303,22,644,0.452,22.78,7642,0.865,0.046,2,0.001,1,0.3637532134,0.00942587832,0,130.76
4721,4916,3848,4.02,355,0.116,85,1972,0.106,67.46,3474,0.894,-0.25,4,0.086,1,0.7827502034,0.01729048007,0,126.8
4722,807,361,3.21,618,0.106,64,1942,0.418,15.99,6990,0.533,0.074,1,0.14,0,0.4473358116,0.07930607187,0,103.67
4723,4281,1451,4.59,3330,0.121,88,2309,0.066,61.33,8772,0.34,0.707,3,0.142,1,0.3389395001,0.02055594487,0,137.8
4724,4937,3685,2.54,648,0.222,53,2944,0.114,50.4,9376,0.451,0.945,3,0.127,0,0.7464046992,0.01073526433,0,105.74
4725,3904,1721,3.63,3623,0.35,91,1070,0.281,9.6,5749,0.87,0.506,3,0.059,0,0.440829918,0.02330942623,0,108.68
4726,4316,4316,4.85,1057,0.332,10,1212,0.153,40.41,5236,0.211,0.534,4,0.147,1,1,0.002316960148,0,147.11
4727,2256,2256,3.88,1504,0.023,62,989,0.021,67.02,5268,0.295,0.058,4,0.115,0,1,0.0274822695,0,124.07
4728,3608,257,4.45,1234,0.352,21,1869,0.147,44.94,289,0.785,-0.805,0,0.172,1,0.07123059867,0.005820399113,0,116.65
4729,1630,1630,3.96,2188,0.038,53,1335,0.452,38.55,6225,0.935,0.334,4,0.096,1,1,0.03251533742,0,133.69
4730,1011,1011,4.52,3715,0.166,88,307,0.087,27.01,2680,0.093,-0.704,0,0.036,1,1,0.08704253215,0,142.04
